Website,Name,Category,Address,Village,Region,Email,Booking link,Phone number
http://www.wellnessresort.it,AMONTI Wellnessresort,HotelPension,"Steinhaus/Cadipietra, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Klausbergstr. 55,Ahrntal/Valle Aurina,amonti@wellnessresort.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.531C84807C0311D3AF4D00105A6765B5.amonti-wellnessresort.cadipietra-steinhaus,+39 0474 651010
http://www.wellnessresort.it,LUNARIS Wellnessresort,HotelPension,"Steinhaus/Cadipietra, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Hittlfeld 1 a,Ahrntal/Valle Aurina,lunaris@wellnessresort.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.531C83487C0311D3AF4D00105A6765B5.lunaris-wellnessresort.cadipietra-steinhaus,+39 0474 652190
https://www.vitaurina.com,Vitaurina Royal Hotel,HotelPension,"Mühlen in Taufers/Molini di Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Peintenweg 28,Ahrntal/Valle Aurina,info@vitaurina.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.062B54CC90AD11D1AD760020AFF92740.vitaurina-royal-hotel.molini-di-tures-muehlen-in-taufers,+39 0474 678212
http://www.hotel-heini.com,B&B Hotel Heini,HotelPension,"Sand in Taufers/Campo Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Bayergasse 16,Ahrntal/Valle Aurina,info@hotel-heini.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E75396998D8011D1AD760020AFF92740.b-b-hotel-heini.campo-tures-sand-in-taufers,+39 0474 678386
http://www.alte-muehle.it,Hotel  Alte Mühle,HotelPension,"Sand in Taufers/Campo Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",St. Moritzen 1-2,Ahrntal/Valle Aurina,info@alte-muehle.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.CC50E0088E8211D1AD760020AFF92740.hotel--alte-muehle.campo-tures-sand-in-taufers,+39 0474 678077
http://www.pension-rotbach.com,Rotbach Pension,HotelPension,"St. Johann/S. Giovanni, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Gisse 110,Ahrntal/Valle Aurina,info@pension-rotbach.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838F1897C111D1924D00805A150B0B.rotbach-pension.s--giovanni-st--johann,+39 340 2910904
http://www.ahrnerwirt.com,Ahrner Wirt Apartments,HotelPension,"St. Johann/S. Giovanni, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Im Dorf 38,Ahrntal/Valle Aurina,info@ahrnerwirt.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838EAA97C111D1924D00805A150B0B.ahrner-wirt-apartments.s--giovanni-st--johann,+39 0474 671134
http://www.angererhof.com,Angerer Hotel Garni,HotelPension,"Luttach/Lutago, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Im Anger 16,Ahrntal/Valle Aurina,info@angererhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838DAA97C111D1924D00805A150B0B.angerer-hotel-garni.lutago-luttach,+39 0474 671110
https://www.hotelbergland.com,Bergland Hotel,HotelPension,"Steinhaus/Cadipietra, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Klausbergstr. 139,Ahrntal/Valle Aurina,info@hotelbergland.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.531C83457C0311D3AF4D00105A6765B5.bergland-hotel.cadipietra-steinhaus,+39 0474 652222
http://www.mairzuhof.com,Naturresidenz Mair zu Hof,HotelPension,"Sand in Taufers/Campo Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",St. Moritzen 22,Ahrntal/Valle Aurina,info@mairzuhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.1CB27928CAF9489F8DB4FEF67FDA9AFD.naturresidenz-mair-zu-hof.campo-tures-sand-in-taufers,+39 0474 678098
http://www.residence-margareth.com,Residence Margareth,HotelPension,"Sand in Taufers/Campo Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Josef-Jungmann-Str. 4,Ahrntal/Valle Aurina,info@residence-margareth.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.EFF0FAF8A54C11D1AD760020AFF92740.residence-margareth.campo-tures-sand-in-taufers,+39 0474 678174
http://www.alpenrast.com,Hotel Alpenrast,HotelPension,"Rein in Taufers/Riva di Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Unterstatt 9,Ahrntal/Valle Aurina,info@alpenrast.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BFE65787917511D1AD760020AFF92740.hotel-alpenrast.riva-di-tures-rein-in-taufers,+39 0474 672523
http://www.hotel-muehlwald.it,Hotel Mühlwald,HotelPension,"Mühlwald/Selva die Molini, Mühlwald/Selva dei Molini, Ahrntal/Valle Aurina",Hauptort 13,Ahrntal/Valle Aurina,info@hotel-muehlwald.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.AFB18AF45FA411D3B66500105A7328DD.hotel-muehlwald.selva-die-molini-muehlwald,+39 0474 653129
http://www.moosmair.it,Farmhotel Moosmair,HotelPension,"Ahornach/Acereto, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Kirchdorf 81,Ahrntal/Valle Aurina,info@moosmair.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.84FDFEAE90DF11D1AD760020AFF92740.farmhotel-moosmair.acereto-ahornach,+39 0474 646640
http://www.moarhof.com,Pension Moarhof,HotelPension,"Kematen/Caminata di Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Johann-Prenn-Weg 3,Ahrntal/Valle Aurina,info@moarhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.84FDFE4C90DF11D1AD760020AFF92740.pension-moarhof.caminata-di-tures-kematen,+39 0474 678193
http://www.garber.it,Garber Hotel Dependance Restaurant,HotelPension,"St. Jakob/S. Giacomo - Ahrntal/Valle Aurina, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Hauptstr. 35,Ahrntal/Valle Aurina,info@garber.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.531C83607C0311D3AF4D00105A6765B5.garber-hotel-dependance-restaurant.s--giacomo-st--jakob---valle-aurina-ahrntal,+39 0474 650133
http://www.stuebilerhof.com,Stübilerhof,Farm,"St. Johann/S. Giovanni, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Bloßenberg 12,Ahrntal/Valle Aurina,info@stuebilerhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.005F46865B3F4EEE694E3D225DD96BE1.stuebilerhof.s--giovanni-st--johann,+39 345 0570335
http://www.hotelstocker.com,Alphotel Stocker,HotelPension,"Sand in Taufers/Campo Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Wiesenhofstr. 39,Ahrntal/Valle Aurina,info@hotelstocker.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E753960F8D8011D1AD760020AFF92740.alphotel-stocker.campo-tures-sand-in-taufers,+39 0474 678113
http://www.hotel-egitz.com/,Hotel Egitz,HotelPension,"Mühlen in Taufers/Molini di Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Tauferer Str. 21,Ahrntal/Valle Aurina,info@hotel-egitz.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.CC50E07F8E8211D1AD760020AFF92740.hotel-egitz.molini-di-tures-muehlen-in-taufers,+39 0474 678211
http://www.hotelalpenblick.it,Alpenblick Hotel,HotelPension,"Luttach/Lutago, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Weißenbachstraße 9,Ahrntal/Valle Aurina,info@hotelalpenblick.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838D5A97C111D1924D00805A150B0B.alpenblick-hotel.lutago-luttach,+39 0474 671132
http://www.toblhof.it,Gasthof Toblhof,HotelPension,"Ahornach/Acereto, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Reintalstraße 42,Ahrntal/Valle Aurina,info@toblhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.84FDFEC890DF11D1AD760020AFF92740.gasthof-toblhof.acereto-ahornach,+39 0474 678009
http://www.garni-trojer.com,Garni Trojer,HotelPension,"Sand in Taufers/Campo Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",St. Moritzen 9,Ahrntal/Valle Aurina,info@garni-trojer.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.6E11B891934011D1AD760020AFF92740.garni-trojer.campo-tures-sand-in-taufers,+39 0474 678124
http://www.garni-florian.com,Garni Florian,HotelPension,"Rein in Taufers/Riva di Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Durreck 9,Ahrntal/Valle Aurina,info@garni-florian.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.6ABF1E6B963811D1AD760020AFF92740.garni-florian.riva-di-tures-rein-in-taufers,+39 0474 672510
http://www.apparthotel-central.com,Apparthotel Central,HotelPension,"Sand in Taufers/Campo Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina","1, Josef Jungmann road",Ahrntal/Valle Aurina,info@apparthotel-central.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.EFF0FAB1A54C11D1AD760020AFF92740.apparthotel-central.campo-tures-sand-in-taufers,+39 0474 679062
http://www.neuhaushof.bz.it,Neuhaus Pension,HotelPension,"St. Jakob/S. Giacomo - Ahrntal/Valle Aurina, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Am Bühel 20,Ahrntal/Valle Aurina,pension@neuhaushof.bz.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.531C84597C0311D3AF4D00105A6765B5.neuhaus-pension.s--giacomo-st--jakob---valle-aurina-ahrntal,+39 347 6012692
http://www.auriga.cc,Residence Auriga,HotelPension,"Sand in Taufers/Campo Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Bayergasse 18,Ahrntal/Valle Aurina,info@auriga.cc,https://suedtirol.info/en/en/accommodation/pdp-accommodation.1B8AAB6B9E5011D1AD760020AFF92740.residence-auriga.campo-tures-sand-in-taufers,+39 0474 678232
http://www.muehlenerhof.com,Hotel Mühlener Hof,HotelPension,"Mühlen in Taufers/Molini di Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Wierenweg 16,Ahrntal/Valle Aurina,info@muehlenerhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.CC50E0558E8211D1AD760020AFF92740.hotel-muehlener-hof.molini-di-tures-muehlen-in-taufers,+39 0474 658444
http://www.app-talblick.it,Talblick Apart-Chalet,BedBreakfast,"St. Johann/S. Giovanni, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Brunnberg 14,Ahrntal/Valle Aurina,info@app-talblick.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838FC297C111D1924D00805A150B0B.talblick-apart-chalet.s--giovanni-st--johann,+39 0474 671588
http://www.pension-brugghof.com,Brugghof Pension,HotelPension,"St. Johann/S. Giovanni, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Jahrlboden 2,Ahrntal/Valle Aurina,info@pension-brugghof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838EEA97C111D1924D00805A150B0B.brugghof-pension.s--giovanni-st--johann,+39 0474 671169
http://www.hotel-schneider.it,Schneider Hotel Garni,HotelPension,"Luttach/Lutago, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Dorfstraße 35,Ahrntal/Valle Aurina,info@hotel-schneider.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838D6697C111D1924D00805A150B0B.schneider-hotel-garni.lutago-luttach,+39 0474 671321
http://www.hotel-bacher.com,Hotel Bacher,HotelPension,"Rein in Taufers/Riva di Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Unterstatt 4,Ahrntal/Valle Aurina,info@hotel-bacher.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BFE65748917511D1AD760020AFF92740.hotel-bacher.riva-di-tures-rein-in-taufers,+39 0474 672509
http://www.pension-knappenhof.com,Knappenhof Pension,HotelPension,"Prettau/Predoi, Prettau/Predoi, Ahrntal/Valle Aurina",Kirchdorf 80,Ahrntal/Valle Aurina,info@pension-knappenhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.8EB8F1D6A25D11D386AE00105ADF1907.knappenhof-pension.predoi-prettau,+39 0474 654101
http://www.kasern.com,Kason Berghotel,HotelPension,"Kasern/Casere, Prettau/Predoi, Ahrntal/Valle Aurina",Kasern 10,Ahrntal/Valle Aurina,info@hotel-kason.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.8EB8F1C7A25D11D386AE00105ADF1907.kason-berghotel.casere-kasern,+39 0474 654185
http://www.hotel-markus.com,Markus Hotel,HotelPension,"St. Jakob/S. Giacomo - Ahrntal/Valle Aurina, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Hollenz Antratt 4,Ahrntal/Valle Aurina,info@hotel-markus.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.531C837E7C0311D3AF4D00105A6765B5.markus-hotel.s--giacomo-st--jakob---valle-aurina-ahrntal,+39 0474 646463
http://www.haustirol.eu/,Haus Tirol,HotelPension,"Mühlen in Taufers/Molini di Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Wierenweg 22,Ahrntal/Valle Aurina,info@oberhollenzer.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.6EB185F393D511D1AD760020AFF92740.haus-tirol.molini-di-tures-muehlen-in-taufers,+39 0474 678304
http://www.hotel-taufers.it,Hotel Taufers,HotelPension,"Mühlen in Taufers/Molini di Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Mühlwalder Str. 1,Ahrntal/Valle Aurina,info@hotel-taufers.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.062B550F90AD11D1AD760020AFF92740.hotel-taufers.molini-di-tures-muehlen-in-taufers,+39 0474 678062
http://www.spangla.it,Hotel Spangla,HotelPension,"Sand in Taufers/Campo Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Ahrntaler Str. 23,Ahrntal/Valle Aurina,info@spangla.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.DA02C7E28E5311D1AD760020AFF92740.hotel-spangla.campo-tures-sand-in-taufers,+39 0474 678144
http://www.oberjahrl.com,Oberjahrl Pension,HotelPension,"St. Johann/S. Giovanni, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Jahrlboden 24,Ahrntal/Valle Aurina,info@oberjahrl.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838ED297C111D1924D00805A150B0B.oberjahrl-pension.s--giovanni-st--johann,+39 0474 671245
http://www.schwarzbachhof.com,Schwarzbachhof Hotel,HotelPension,"Luttach/Lutago, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Maurlechenfeld 1,Ahrntal/Valle Aurina,hotel@schwarzbachhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838D3F97C111D1924D00805A150B0B.schwarzbachhof-hotel.lutago-luttach,+39 0474 671215
http://www.gesundheitsbauernhof.it,Gruberhof,HotelPension,"St. Jakob/S. Giacomo - Ahrntal/Valle Aurina, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Am Bühel 44,Ahrntal/Valle Aurina,info@gesundheitsbauernhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.531C84567C0311D3AF4D00105A6765B5.gruberhof.s--giacomo-st--jakob---valle-aurina-ahrntal,+39 0474 650115
http://www.steinhauswirt.com,Steinhauswirt Hotel,HotelPension,"Steinhaus/Cadipietra, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Klausbergstr. 89,Ahrntal/Valle Aurina,info@steinhauswirt.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.531C83577C0311D3AF4D00105A6765B5.steinhauswirt-hotel.cadipietra-steinhaus,+39 0474 652241
http://www.neuwirt.it,Neuwirt Hotel,HotelPension,"Steinhaus/Cadipietra, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Klausbergstr. 28,Ahrntal/Valle Aurina,info@neuwirt.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.531C83517C0311D3AF4D00105A6765B5.neuwirt-hotel.cadipietra-steinhaus,+39 0474 652266
https://www.alpinroyal.com,Alpin Royal Wellness Refugium & Resort Hotel,HotelPension,"St. Johann/S. Giovanni, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Mühlegg 98,Ahrntal/Valle Aurina,info@alpinroyal.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838E8B97C111D1924D00805A150B0B.alpin-royal-wellness-refugium---resort-hotel.s--giovanni-st--johann,+39 0474 651070
http://www.alpenresidence.com,Alpenresidence Garni App,HotelPension,"Steinhaus/Cadipietra, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Klausbergstr. 42,Ahrntal/Valle Aurina,info@alpenresidence.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.531C83A57C0311D3AF4D00105A6765B5.alpenresidence-garni-app.cadipietra-steinhaus,+39 0474 652204
http://www.hotel-mirabell.com,Hotel Mirabell,HotelPension,"Sand in Taufers/Campo Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Hugo-von-Taufers-Str. 44,Ahrntal/Valle Aurina,info@hotel-mirabell.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.DA02C7908E5311D1AD760020AFF92740.hotel-mirabell.campo-tures-sand-in-taufers,+39 0474 678091
http://www.hotelandreashofer.it,Andreas Hofer Hotel,HotelPension,"Luttach/Lutago, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Wilhelm-Maute-Weg 3,Ahrntal/Valle Aurina,info@hotelandreashofer.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838D7D97C111D1924D00805A150B0B.andreas-hofer-hotel.lutago-luttach,+39 0474 671161
http://www.garni-schwarzenstein.it,Garni Schwarzenstein,HotelPension,"Kematen/Caminata di Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Johann-Prenn-Weg 2,Ahrntal/Valle Aurina,info@garni-schwarzenstein.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.84FDFE8690DF11D1AD760020AFF92740.garni-schwarzenstein.caminata-di-tures-kematen,+39 388 7263622
http://www.stifter.net,Stifter Hotel Garni,HotelPension,"Luttach/Lutago, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Ahrner Straße 16,Ahrntal/Valle Aurina,hotel@stifter.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838D9597C111D1924D00805A150B0B.stifter-hotel-garni.lutago-luttach,+39 0474 671133
http://www.hotel-sonnleiten.com,Sonnleiten Gourmet Alpin Hotel,HotelPension,"Steinhaus/Cadipietra, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Klausbergstr. 43,Ahrntal/Valle Aurina,info@hotel-sonnleiten.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.531C836F7C0311D3AF4D00105A6765B5.sonnleiten-gourmet-alpin-hotel.cadipietra-steinhaus,+39 0474 652196
http://www.gisserhof.com,Gisserhof Hotel,HotelPension,"St. Johann/S. Giovanni, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Gisse 146,Ahrntal/Valle Aurina,info@gisserhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838F1E97C111D1924D00805A150B0B.gisserhof-hotel.s--giovanni-st--johann,+39 0474 671191
http://www.pichlerhof.com,Hotel Pichlerhof,HotelPension,"Rein in Taufers/Riva di Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Reintalstraße 166,Ahrntal/Valle Aurina,info@pichlerhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.6E11B7EF934011D1AD760020AFF92740.hotel-pichlerhof.riva-di-tures-rein-in-taufers,+39 0474 672501
http://www.brugghof.com,Gasthof Brugghof,HotelPension,"Kematen/Caminata di Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Badlweg 1,Ahrntal/Valle Aurina,info@brugghof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.062B554890AD11D1AD760020AFF92740.gasthof-brugghof.caminata-di-tures-kematen,+39 0474 678004
http://www.hotel-klausberg.com,Klausberg Sporthotel,HotelPension,"Steinhaus/Cadipietra, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Klausbergstr. 20,Ahrntal/Valle Aurina,info@hotel-klausberg.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.531C83547C0311D3AF4D00105A6765B5.klausberg-sporthotel.cadipietra-steinhaus,+39 0474 652141
http://www.hoteltiroleradler.com,Tiroler Adler Hotel,HotelPension,"Luttach/Lutago, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Ahrner Straße 53,Ahrntal/Valle Aurina,info@hoteltiroleradler.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838D7197C111D1924D00805A150B0B.tiroler-adler-hotel.lutago-luttach,+39 379 2230958
http://www.post-hotel.com,Posthotel,HotelPension,"Luttach/Lutago, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Ahrntalerstraße 47,Ahrntal/Valle Aurina,info@post-hotel.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838D4597C111D1924D00805A150B0B.posthotel.lutago-luttach,+39 0474 670133
https://www.hotel-auren.com,Auren Hotel,HotelPension,"St. Johann/S. Giovanni, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Griesfeld 2,Ahrntal/Valle Aurina,info@hotel-auren.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838E9897C111D1924D00805A150B0B.auren-hotel.s--giovanni-st--johann,+39 0474 671278
https://www.schachen.com,Schachen Parkhotel,HotelPension,"St. Johann/S. Giovanni, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Schachen 13,Ahrntal/Valle Aurina,info@schachen.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838E7297C111D1924D00805A150B0B.schachen-parkhotel.s--giovanni-st--johann,+39 0474 671137
http://www.rinsbacherhof.com,Ferienhotel Rinsbacherhof,HotelPension,"Lappach/Lappago, Mühlwald/Selva dei Molini, Ahrntal/Valle Aurina",Lappach 217,Ahrntal/Valle Aurina,rinsbacherhof@rolmail.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.8AF236F99F6546AFBBFF9BBA27406E84.ferienhotel-rinsbacherhof.lappago-lappach,+39 0474 685000
http://www.bader-ahrntal.com,Bader,HotelPension,"St. Johann/S. Giovanni, Ahrntal/Valle Aurina, Ahrntal/Valle Aurina",Im Dorf 39,Ahrntal/Valle Aurina,bader@rolmail.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5838E9E97C111D1924D00805A150B0B.bader.s--giovanni-st--johann,+39 0474 671253
http://hausbacher.com,App. Bacher,BedBreakfast,"Rein in Taufers/Riva di Tures, Sand in Taufers/Campo Tures, Ahrntal/Valle Aurina",Oberstatt 74,Ahrntal/Valle Aurina,info@hausbacher.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.FFFC066B608511D38E160060080BAF46.app--bacher.riva-di-tures-rein-in-taufers,+39 0474 672518
